project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,63.7328039187571,6.02218391163836,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",55534;55401;54528;55082;55743;55034,0,,0,0,0,7.33333333333333,3.73333333333333,15,0.0000455401329256721,1,6.02218391163836,CIRCLE,6,112,1,0.74535599249993,1.4360439485692,0,0,cyclicDep,158485,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,38.100963169045,5.23356978788825,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util]",55534;55401;54528;54782,0,,0,0,0,7.75,3.83333333333333,8,0.0000366836279541019,1,5.23356978788825,CIRCLE,4,53,1,0.433012701892219,2.19215773966098,0,0,cyclicDep,158495,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,195.212726713959,12.6804292329583,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;55151,0,,0,0,0,7.09090909090909,3.89090909090909,49,0.0000456748653844104,1,6.34021461647913,CIRCLE,11,948,4,0.995859195463938,1.43555788677468,0,0,cyclicDep,158503,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,60.4083072614023,5.25786826415823,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.appender.mom]",54912;55534;55401;54528;55082;55743;55205,0,,0,0,0,7.42857142857143,3.57142857142857,19,0.0000401129917849253,1,5.25786826415823,CIRCLE,7,132,1,0.728431359084684,1.46617183984197,0,0,cyclicDep,158518,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,66.3689207571694,4.97456092719537,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util]",54912;55534;55401;54528;54434,0,,0,0,0,7.8,3.5,11,0.0000308569313513704,1,4.97456092719537,CIRCLE,5,178,1,0.4,2.06155281280883,0,0,cyclicDep,158529,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,213.13865133372,15.1624277089834,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config.plugins.processor.internal, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util]",55085;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55752,0,,0,0,0,7.15384615384615,4.14102564102564,64,0.0000487339133212212,1,6.78084381224266,CIRCLE,13,988,5,1.0986812966989,1.68495879105326,0,0,cyclicDep,158538,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,56.936452214795,4.97456092719537,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.config.plugins.validation]",55552;54912;55534;55401;54528;54687,0,,0,0,0,7.83333333333333,3.26666666666667,14,0.0000299944130608851,1,4.97456092719537,CIRCLE,6,131,1,0.372677996249965,1.94821855949366,0,0,cyclicDep,158555,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,250.161495212786,16.9430743729367,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util, org.apache.log4j, org.apache.log4j.spi]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54760,0,,0,0,0,6.33333333333333,4.57619047619048,128,0.0000546735982527553,1,7.57717320914422,CIRCLE,21,1090,5,1.86019285567853,2.05319837881449,0,0,cyclicDep,158571,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,219.193135725932,15.8436771056679,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54959,0,,0,0,0,7.42857142857143,4.27472527472528,69,0.0000408680395189761,1,7.08550780436613,CIRCLE,14,957,5,1.11574995370095,1.95592048011314,0,0,cyclicDep,158596,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,213.809326334878,15.4706998910598,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55384,0,,0,0,0,7.61538461538462,4.41025641025641,56,0.000032678289106083,1,6.91870732318165,CIRCLE,13,955,5,0.923076923076923,2.02190502602219,0,0,cyclicDep,158614,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,108.294899237418,6.91870732318165,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54613,0,,0,0,0,7.8,4.33333333333333,33,0.0000350519976531628,1,6.91870732318165,CIRCLE,10,245,1,0.871779788708135,2.42212028327799,0,0,cyclicDep,158631,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,60.6677819197499,5.70714484904538,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.config.plugins.validation]",55388;54777;55552;54912;55534;55753,0,,0,0,0,8.33333333333333,5.13333333333333,11,0.0000207135943086231,1,5.70714484904538,CIRCLE,6,113,1,0.471404520791032,3.0739045022396,0,0,cyclicDep,158645,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,84.4408449550275,5.75881782794326,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.config.plugins.validation]",55388;54777;55552;54912;54362,0,,0,0,0,8.4,5.5,9,0.0000218977485438335,1,5.75881782794326,CIRCLE,5,215,1,0.489897948556636,3.07408522978788,0,0,cyclicDep,158655,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,47.3226287887398,5.86964970187497,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation]",55388;54777;54635,0,,0,0,0,8.66666666666667,5.66666666666667,5,0.000023243011345717,1,5.86964970187497,CIRCLE,3,65,1,0.471404520791032,3.29983164553722,0,0,cyclicDep,158664,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,217.8514935572,15.5212762514106,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util]",55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;54697,0,,0,0,0,7.33333333333333,4.14285714285714,84,0.0000464728505104231,1,6.94132575914145,CIRCLE,15,985,5,1.13529242439509,1.89951658726796,0,0,cyclicDep,158677,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,275.751699908801,19.1199402561065,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.status, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.core.config.plugins.util, org.apache.log4j, org.apache.log4j.spi]",55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;55084,0,,0,0,0,6.27272727272727,4.48051948051948,145,0.0000643100792880343,1,7.80568292332669,CIRCLE,22,1248,6,1.83852258328697,2.00611871140582,0,0,cyclicDep,158696,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,265.737364624429,17.4540376273678,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.status, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util, org.apache.log4j, org.apache.log4j.spi]",54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54606,0,,0,0,0,6.21739130434783,4.39525691699605,157,0.000072285140427228,1,7.80568292332669,CIRCLE,23,1159,5,1.81674629702402,1.95853691086659,0,0,cyclicDep,158722,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,433.900494848183,28.143790020068,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.core.util, org.apache.logging.log4j.status, org.apache.logging.log4j.core, org.apache.log4j.helpers, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util, org.apache.log4j, org.apache.log4j.spi]",55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54359,0,,0,0,0,6.20833333333333,4.31521739130435,172,0.0000725605419241581,1,7.80568292332669,CIRCLE,24,3090,13,1.77902517001743,1.92577491174645,0,0,cyclicDep,158749,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,254.212778886791,16.7320100427104,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util]",55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54469,0,,0,0,0,7.05882352941176,4.00735294117647,98,0.0000685564703610352,1,6.83081449596071,CIRCLE,17,1385,6,1.30476900075405,1.75941301846672,0,0,cyclicDep,158777,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,329.752543580425,20.644123425762,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.util, org.apache.logging.log4j.core.async, org.apache.log4j.helpers, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54323,0,,0,0,0,6.2,4.24,187,0.0000709592483356691,1,7.80274523135558,CIRCLE,25,1786,7,1.74355957741627,1.89624189736788,0,0,cyclicDep,158798,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,284.247623897487,17.1615912061421,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core.async, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util]",54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54425,0,,0,0,0,7,3.90849673202614,110,0.0000665548999083073,1,7.00619027154718,CIRCLE,18,1646,6,1.29099444873581,1.72015912443821,0,0,cyclicDep,158827,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,222.496038946562,14.932956380012,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core.async, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util]",54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;54869,0,,0,0,0,7.11764705882353,4.01470588235294,91,0.0000618031413801733,1,6.67822111414921,CIRCLE,17,1110,5,1.23108526685037,1.7362285619633,0,0,cyclicDep,158849,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,165.23690627891,6.82005700174329,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core.async, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util]",54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54627,0,,0,0,0,7.14285714285714,3.87912087912088,59,0.0000697396872582496,1,6.82005700174329,CIRCLE,14,587,1,1.30149051130633,1.88011669520433,0,0,cyclicDep,158870,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,103.926759085894,6.88271775870849,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.async, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.config.plugins.validation]",54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;54518,0,,0,0,0,7.25,4.04545454545455,38,0.0000708207779898225,1,6.88271775870849,CIRCLE,12,228,1,1.36167788653068,2.07752634218663,0,0,cyclicDep,158888,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,60.5757481007587,6.24791135991433,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core.async, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.validation.constraints]",54724;55520;54308;55100;55388;55485,0,,0,0,0,6.66666666666667,3.26666666666667,13,0.00011164714291876,1,6.24791135991433,CIRCLE,6,94,1,1.6996731711976,1.38884444373331,0,0,cyclicDep,158904,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,334.647192781665,22.9596094859153,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j, org.apache.logging.log4j.core.appender.rolling.action, org.apache.log4j.or, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util, org.apache.logging.log4j.core.util, org.apache.logging.log4j.core.async, org.apache.log4j.helpers, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.filter, org.apache.log4j.bridge, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.log4j, org.apache.log4j.spi]",54672;54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54626;55122;55202;54664;55462;54440;54843;54340,0,,0,0,0,6.19230769230769,4.16923076923077,202,0.000069435982097751,1,7.65320316197177,CIRCLE,26,1912,9,1.71013339041659,1.86934156050265,0,0,cyclicDep,158914,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,317.207959514688,16.741595786223,0,CONTAINER,PACKAGE,"[org.apache.logging.log4j.status, org.apache.logging.log4j.core.async, org.apache.logging.log4j.core, org.apache.logging.log4j.core.config, org.apache.logging.log4j.core.impl, org.apache.logging.log4j.core.appender, org.apache.logging.log4j.core.config.plugins.validation.validators, org.apache.logging.log4j.core.config.plugins.convert, org.apache.logging.log4j.core.config.plugins.validation.constraints, org.apache.logging.log4j.core.filter, org.apache.logging.log4j.core.config.plugins.validation, org.apache.logging.log4j.core.appender.mom, org.apache.logging.log4j.core.config.plugins.processor, org.apache.logging.log4j.core.config.plugins.visitors, org.apache.logging.log4j.core.appender.rolling.action, org.apache.logging.log4j.core.config.plugins, org.apache.logging.log4j.core.appender.rolling, org.apache.logging.log4j.message, org.apache.logging.log4j.core.config.plugins.util]",54672;54724;55520;54308;55100;55388;54777;55552;54912;55534;55401;54528;55082;55743;54910;54437;54597;55138;54356,0,,0,0,0,6.94736842105263,3.8187134502924,122,0.0000647022381315436,1,7.48706924596375,CIRCLE,19,1795,5,1.2762479634718,1.6847789813904,0,0,cyclicDep,158944,smell
